"molregno","canonical_smiles","similarity","SAMPLE","Molecule_RDKitCanonical","activity_id","assay_id","doc_id","record_id","standard_relation","standard_value","standard_units","standard_flag","standard_type","activity_comment","data_validity_comment","description","assay_type","assay_test_type","assay_category","assay_organism","assay_tax_id","assay_strain","assay_tissue","assay_cell_type","assay_subcellular_fraction","tid","relationship_type","confidence_score","curated_by","src_id","src_assay_id","chembl_id","target_type","pref_name","tax_id","organism","species_group_flag","Iteration","RankSantiagoFloriane","RankSereina","cScore","rSquared","ec50","ec50_l","ec50_u","EMOLECULES_ID","supplier","CATALOG_NUMBER"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",14803040,1369369,84174,2136593,"=",63.92,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Melanoma cell line SK-MEL-5","F","In vitro",,"Homo sapiens",9606,,,"SK-MEL-5",,80488,"N",1,"Autocuration",17,"32","CHEMBL3301518","CELL-LINE","SK-MEL-5",9606,"Homo sapiens",0,77,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",14803446,1369380,84174,2136593,"=",42.48,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Ovarian Cancer cell line IGROV1","F","In vitro",,"Homo sapiens",9606,,,"IGROV1",,22226,"U",0,"Autocuration",17,"43","CHEMBL3301529","UNCHECKED","Unchecked",,,0,77,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",14803703,1369391,84174,2136593,"=",15.57,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Renal Cancer cell line ACHN","F","In vitro",,"Homo sapiens",9606,,,"ACHN",,80025,"N",1,"Autocuration",17,"54","CHEMBL3301540","CELL-LINE","ACHN",9606,"Homo sapiens",0,77,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",14804264,1369350,84174,2136593,"=",43.61,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Colon Cancer cell line COLO 205","F","In vitro",,"Homo sapiens",9606,,,"COLO 205",,80099,"N",1,"Autocuration",17,"13","CHEMBL3301499","CELL-LINE","COLO 205",9606,"Homo sapiens",0,77,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",14804486,1369360,84174,2136593,"=",81.78,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Leukemia cell line MOLT-4","F","In vitro",,"Homo sapiens",9606,,,"MOLT-4",,80285,"N",1,"Autocuration",17,"23","CHEMBL3301509","CELL-LINE","MOLT-4",9606,"Homo sapiens",0,77,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",14804684,1369370,84174,2136593,"=",76.48,"%",1,"Inhibition",,,"MMV: NCI60 panel. Malaria Box compounds were tested for inhibition of the human Melanoma cell line UACC-257","F","In vitro",,"Homo sapiens",9606,,,"UACC-257",,80568,"N",1,"Autocuration",17,"33","CHEMBL3301519","CELL-LINE","UACC-257",9606,"Homo sapiens",0,77,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",14805255,1369398,84176,2137361,"=",0.0331,,0,"Relative Growth",,,"MMV: Growth assays were conducted using the prototrophic S. cerevisiae strain JHY222. Each MMV compound (0.1 mM) was tested in minimal media containing dextrose as a carbon source (Yeast Nitrogen Base, Dextrose; YNBD). The growth rate in the presence of each MMV compound was calculated as follows: (i) the first 10 OD readings were averaged and subtracted from all OD readings of the corresponding curve to set the baseline of the growth curve to zero, and (ii) the area under the curve (AUC) was then calculated as the sum of all OD readings. AUC was calculated following 80 OD readings, corresponding to roughly 20 h of growth. A “relative growth” value was calculated as follows: (AUCDRUG – AUCDMSO)/AUCDMSO; where AUCDMSO represents growth measured in a DMSO control well that was on the same microtiter plate of the drug-treated culture. A relative growth value near zero means the compound had little or no effect on growth, whereas a value near -1 means the compound strongly or completely inhibited growth.","F","In vitro",,"Saccharomyces cerevisiae",4932,,,,,50347,"N",1,"Autocuration",17,"2","CHEMBL3301548","ORGANISM","Saccharomyces cerevisiae",4932,"Saccharomyces cerevisiae",0,77,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",14805852,1369399,84176,2137361,"=",-0.0366,,0,"Relative Growth",,,"MMV: Growth assays were conducted using the prototrophic S. cerevisiae strain JHY222. Each MMV compound (0.1 mM) was tested in minimal media containing ethanol and glycerol as carbon sources (Yeast Nitrogen Base, Ethanol, Glycerol; YNBEG). The growth rate in the presence of each MMV compound was calculated as follows: (i) the first 10 OD readings were averaged and subtracted from all OD readings of the corresponding curve to set the baseline of the growth curve to zero, and (ii) the area under the curve (AUC) was then calculated as the sum of all OD readings. AUC was calculated following 180 OD readings, corresponding to roughly 45 h of growth. A “relative growth” value was calculated as follows: (AUCDRUG – AUCDMSO)/AUCDMSO; where AUCDMSO represents growth measured in a DMSO control well that was on the same microtiter plate of the drug-treated culture. A relative growth value near zero means the compound had little or no effect on growth, whereas a value near -1 means the compound strongly or completely inhibited growth.","F","In vitro",,"Saccharomyces cerevisiae",4932,,,,,50347,"N",1,"Autocuration",17,"3","CHEMBL3301549","ORGANISM","Saccharomyces cerevisiae",4932,"Saccharomyces cerevisiae",0,77,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",14806131,1369397,84176,2137361,"=",0.0094,,0,"Relative Growth",,,"MMV: Growth assays were conducted using the prototrophic S. cerevisiae strain JHY222. Each MMV compound (0.1 mM) was tested in rich media containing dextrose as a carbon source (Yeast Extract, Peptone, Dextrose; YPD). The growth rate in the presence of each MMV compound was calculated as follows: (i) the first 10 OD readings were averaged and subtracted from all OD readings of the corresponding curve to set the baseline of the growth curve to zero, and (ii) the area under the curve (AUC) was then calculated as the sum of all OD readings. AUC was calculated following 80 OD readings corresponding to roughly 20 h of growth. A “relative growth” value was calculated as follows: (AUCDRUG – AUCDMSO)/AUCDMSO; where AUCDMSO represents growth measured in a DMSO control well that was on the same microtiter plate of the drug-treated culture. A relative growth value near zero means the compound had little or no effect on growth, whereas a value near -1 means the compound strongly or completely inhibited growth.","F","In vitro",,"Saccharomyces cerevisiae",4932,,,,,50347,"N",1,"Autocuration",17,"1","CHEMBL3301547","ORGANISM","Saccharomyces cerevisiae",4932,"Saccharomyces cerevisiae",0,77,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",14806643,1369404,84178,2138294,"=",17.54,"%",0,"Growth Inhibition",,,"MMV: Measure of pLDH activity as indication of parasite viability. Gametocytogenesis of 3D7 Plasmodium falciparum strain was induced in vitro and asexual parasites were depleted with N-acetylglucosamine. Gametocytes were treated with dihydroartemisinin, epoxomicin, methylene blue, primaquine, puromycin or chloroquine in 96-well plates and the pLDH activity was evaluated using a modified Makler protocol. Mosquito infectivity was measured by the standard membrane feeding assay.","F","In vitro",,"Plasmodium falciparum",5833,"3D7",,,,50425,"N",1,"Autocuration",17,"1","CHEMBL3301556","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,77,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",14807209,1369408,84179,2138890,">",1000.0,"nM",1,"IC50",,,"MMV: MAP2K Protein kinase inhibition assay using recombinant PfMAP2K, protein substrate, ATP and KinaseGlo to measure % inhibition at 1 uM MMV box compound. Final concentrations were 1 µM ATP, 0.5 mM DTT, 1 mM MgCl2, 0.5 mg/mL BSA, and 10 µg/ml MAP2 in a buffer of 50 mM HEPES (pH 7.0). 0.5 mg/mL histone III-S served as the substrate (13); 100 µM AMP-PNP, an ATP analog, was used as a control inhibitor. Incubation time was 4 hours.","F","In vitro",,"Plasmodium falciparum",5833,,,,,108432,"D",9,"Autocuration",17,"3","CHEMBL3301565","SINGLE PROTEIN","Mitogen-activated protein kinase",5833,"Plasmodium falciparum",0,77,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",14807413,1369411,84179,2138890,">",2500.0,"nM",1,"IC50",,,"MMV: ProRS recombinant Plasmodium falciparum Prolyl-tRNA-synthetase, assay with yeast tRNA, ATP, and proline and 3 uM MMV malaria box compound, assay read out with kinase glo as % inhibition.","F","In vitro",,"Plasmodium falciparum",5833,,,,,108433,"H",8,"Autocuration",17,"6","CHEMBL3301568","SINGLE PROTEIN","Proline--tRNA ligase",36329,"Plasmodium falciparum (isolate 3D7)",0,77,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",14808154,1369412,84179,2138890,">",2500.0,"nM",1,"IC50",,,"MMV: KRS recombinant Plasmodium falciparum Lysyl-tRNA-synthetase, assay with yeast tRNA, ATP, and lysine and 3 uM MMV malaria box compound, assay read out with kinase glo as % inhibition.","F","In vitro",,"Plasmodium falciparum",5833,,,,,108434,"H",8,"Autocuration",17,"7","CHEMBL3301569","SINGLE PROTEIN","Lysine--tRNA ligase",36329,"Plasmodium falciparum (isolate 3D7)",0,77,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",14808354,1369406,84179,2138890,">",1000.0,"nM",1,"IC50",,,"MMV: PK6 Protein kinase inhibition assay using recombinant PfPK6, Myelin Basic Protein (MBP) substrate, ATP and KinaseGlo to measure % inhibition at 1 uM MMV box compound. Final concentrations were 1.5 µM ATP, 5 mM MnCl2, and 15 µg/ml PK6 in a buffer of 100 mM Tris-HCl (pH 7.5). 50 µg/mL MBP was provided as the substrate; 10 µM staurosporine was used as a control inhibitor. Incubation time was 3 hours and 40 minutes.The catalytic activity of each kinase was considered proportional to ATP consumed, as determined from measurements of residual [ATP] with the luciferase-based reagent Kinase-Glo (Promega) following incubation. Luminescence (proportional to residual [ATP]) was measured on the plate readers FLx800 (BioTek Instruments, Winooski, VT, USA) and MicroBeta2.","F","In vitro",,"Plasmodium falciparum",5833,,,,,108431,"D",9,"Autocuration",17,"1","CHEMBL3301563","SINGLE PROTEIN","Cdk-related protein kinase 6",5833,"Plasmodium falciparum",0,77,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",14808558,1369409,84179,2138890,">",1000.0,"nM",1,"IC50",,,"MMV: CDPK1 Protein kinase inhibition assay using recombinant PfCDPK1, syntide 2 peptide substrate, ATP and KinaseGlo to measure % inhibition at 1 uM MMV box compound.","F","In vitro",,"Plasmodium falciparum",5833,,,,,104318,"H",8,"Autocuration",17,"4","CHEMBL3301566","SINGLE PROTEIN","Calcium-dependent protein kinase 1",36329,"Plasmodium falciparum (isolate 3D7)",0,77,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",14809277,1369407,84179,2138890,">",1000.0,"nM",1,"IC50",,,"MMV: PK7 Protein kinase inhibition assay using recombinant PfPK7, ATP and KinaseGlo to measure % inhibition at 1 uM MMV box compound. Final concentrations were 1 µM ATP, 2 mM DTT, 20 mM MgCl2, 2 mM MnCl2, 0.01% BSA, and 6 µg/ml PK7, in a buffer of 20 mM Tris-HCl (pH 7.5). The enzyme itself was the only substrate present (since autophosphorylation occurs); 100 µM 1NA-PP1 was used as a control inhibitor.  Incubation time was 3 hours.","F","In vitro",,"Plasmodium falciparum",5833,,,,,101467,"D",9,"Autocuration",17,"2","CHEMBL3301564","SINGLE PROTEIN","Putative uncharacterized protein pk7",5833,"Plasmodium falciparum",0,77,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",14809481,1369410,84179,2138890,">",1000.0,"nM",1,"IC50",,,"MMV: CDPK4 Protein kinase inhibition assay using recombinant PfCDPK4, syntide2 peptide substrate, ATP and KinaseGlo to measure % inhibition at 1 uM MMV box compound.","F","In vitro",,"Plasmodium falciparum",5833,,,,,105236,"H",8,"Autocuration",17,"5","CHEMBL3301567","SINGLE PROTEIN","Calcium-dependent protein kinase 4",36329,"Plasmodium falciparum (isolate 3D7)",0,77,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",3035373,600888,49165,864306,"=",7.3,"%",1,"IFI",,,"NOVARTIS: Inhibition Frequency Index (IFI) - the number of HTS assays where a compound showed > 50% inhibition/induction, expressed as a percentage of the number of assays in which the compound was tested.","F",,,,,,,,,22226,"U",0,"Autocuration",3,,"CHEMBL1040694","UNCHECKED","Unchecked",,,0,112,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",3037377,600887,49165,864306,"=",8670.0,"nM",1,"CC50",,,"NOVARTIS: Cytotoxicity against human hepatocellular carcinoma cell line (Huh7)","T",,,"Homo sapiens",9606,,,"Huh-7 ",,80169,"N",1,"Autocuration",3,,"CHEMBL1040693","CELL-LINE","Huh-7 ",9606,"Homo sapiens",0,112,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",3039554,600886,49165,864306,"=",106.5,"nM",1,"EC50",,,"NOVARTIS: Inhibition of Plasmodium falciparum W2 (drug-resistant) proliferation in erythrocyte-based infection assay","F",,,"Plasmodium falciparum",5833,"W2",,,,50425,"N",1,"Autocuration",3,,"CHEMBL1040692","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,112,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",3040815,600885,49165,864306,"=",212.5,"nM",1,"EC50",,,"NOVARTIS: Inhibition of Plasmodium falciparum 3D7 (drug-susceptible) proliferation in erythrocyte-based infection assay ","F",,,"Plasmodium falciparum",5833,"3D7",,,,50425,"N",1,"Autocuration",3,,"CHEMBL1040691","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,112,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",3047315,600890,49166,870542,,7389.0,"nM",1,"EC50",,,"ST_JUDE: Plasmodium falciparum K1 EC50 (uM) as measured by SYBR green dye","F",,,"Plasmodium falciparum",5833,"K1",,,,50425,"N",1,"Autocuration",4,,"CHEMBL730080","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,112,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",3050806,600889,49166,870542,,1307.5,"nM",1,"EC50",,,"ST_JUDE: Plasmodium falciparum 3D7 EC50 (uM) as measured by SYBR green dye","F",,,"Plasmodium falciparum",5833,"3D7",,,,50425,"N",1,"Autocuration",4,,"CHEMBL730079","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,112,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",5237269,726822,55744,1335104,"=",92.93,"%",1,"Inhibition",,,"Anticancer activity against human HT-29 cells assessed as growth inhibition at 100 uM by MTT assay","F",,,"Homo sapiens",9606,,,"HT-29",,80166,"N",1,"Autocuration",1,,"CHEMBL1686422","CELL-LINE","HT-29",9606,"Homo sapiens",0,112,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",5237287,726823,55744,1335104,"=",89.28,"%",1,"Inhibition",,,"Anticancer activity against human SK-MEL-2 cells assessed as growth inhibition at 100 uM by MTT assay","F",,,"Homo sapiens",9606,,,"SK-MEL-2",,80482,"N",1,"Autocuration",1,,"CHEMBL1686423","CELL-LINE","SK-MEL-2",9606,"Homo sapiens",0,112,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",5237305,726824,55744,1335104,"=",92.33,"%",1,"Inhibition",,,"Anticancer activity against human SKOV3 cells assessed as growth inhibition at 100 uM by MTT assay","F",,,"Homo sapiens",9606,,,"SK-OV-3",,80493,"N",1,"Autocuration",1,,"CHEMBL1686424","CELL-LINE","SK-OV-3",9606,"Homo sapiens",0,112,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",5237333,726826,55744,1335104,"=",21300.0,"nM",1,"IC50",,,"Anticancer activity against human DU145 cells by MTT assay","F",,,"Homo sapiens",9606,,,"DU-145",,80125,"N",1,"Autocuration",1,,"CHEMBL1686426","CELL-LINE","DU-145",9606,"Homo sapiens",0,112,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",5237351,726827,55744,1335104,"=",13400.0,"nM",1,"IC50",,,"Anticancer activity against human HT-29 cells by MTT assay","F",,,"Homo sapiens",9606,,,"HT-29",,80166,"N",1,"Autocuration",1,,"CHEMBL1686427","CELL-LINE","HT-29",9606,"Homo sapiens",0,112,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",5237379,726831,55744,1335104,"=",52.21,"%",1,"Inhibition",,,"Anticancer activity against human DU145 cells assessed as growth inhibition at 10 uM by MTT assay","F",,,"Homo sapiens",9606,,,"DU-145",,80125,"N",1,"Autocuration",1,,"CHEMBL1686431","CELL-LINE","DU-145",9606,"Homo sapiens",0,112,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",5237387,726832,55744,1335104,"=",80.65,"%",1,"Inhibition",,,"Anticancer activity against human HT-29 cells assessed as growth inhibition at 10 uM by MTT assay","F",,,"Homo sapiens",9606,,,"HT-29",,80166,"N",1,"Autocuration",1,,"CHEMBL1686432","CELL-LINE","HT-29",9606,"Homo sapiens",0,112,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",5237395,726919,55744,1335104,"=",81.16,"%",1,"Inhibition",,,"Anticancer activity against human SK-MEL-2 cells assessed as growth inhibition at 10 uM by MTT assay","F",,,"Homo sapiens",9606,,,"SK-MEL-2",,80482,"N",1,"Autocuration",1,,"CHEMBL1686708","CELL-LINE","SK-MEL-2",9606,"Homo sapiens",0,112,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",6233932,752282,57966,1431952,,,,0,"Activity","Active",,"NOVARTIS: Antimalarial liver stage activity measured as a greater than 50% reduction in Plasmodium yoelii schizont area in HepG2-A16-CD81 cells at 10uM compound concentration, determined by immuno-fluorescence.","F","In vitro",,"Plasmodium yoelii",5861,,,"HepG2-A16-CD81",,50474,"N",1,"Expert",3,"1","CHEMBL1789905","ORGANISM","Plasmodium yoelii",5861,"Plasmodium yoelii",0,112,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",6234102,752283,57966,1431952,"=",305.4,"nM",1,"IC50",,,"NOVARTIS: Antimalarial liver stage activity measured as reduction in Plasmodium yoelii schizont area in HepG2-A16-CD81 cells by immuno-fluorescence, and median schizont size at 10uM compound concentration","F","In vitro",,"Plasmodium yoelii",5861,,,"HepG2-A16-CD81",,50474,"N",1,"Expert",3,"2","CHEMBL1789906","ORGANISM","Plasmodium yoelii",5861,"Plasmodium yoelii",0,112,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",6234735,752283,57966,1431952,"=",29.96,"um",0,"Schizont size","47.83 pixels",,"NOVARTIS: Antimalarial liver stage activity measured as reduction in Plasmodium yoelii schizont area in HepG2-A16-CD81 cells by immuno-fluorescence, and median schizont size at 10uM compound concentration","F","In vitro",,"Plasmodium yoelii",5861,,,"HepG2-A16-CD81",,50474,"N",1,"Expert",3,"2","CHEMBL1789906","ORGANISM","Plasmodium yoelii",5861,"Plasmodium yoelii",0,112,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",10879426,817943,61889,1640633,"=",1007.03,"nM",1,"IC50",,,"MMV: Inhibition of Leishmania infantum (MHOM/MA/BE/67) in vitro.","F","In vitro",,"Leishmania infantum",5671,"MHOM/MA/BE/67",,,,50417,"N",1,"Autocuration",17,"8","CHEMBL2028076","ORGANISM","Leishmania infantum",5671,"Leishmania infantum",0,112,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
583947,"COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1",0.8222222222222222,"SJ000171307-4","CCOc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1",10879826,817944,61889,1640633,"=",12381.69,"nM",1,"IC50",,,"MMV: Cytotoxicity against human fibroblasts (MRC-5) cells.","T","In vitro",,"Homo sapiens",9606,,,"MRC5",,80291,"N",1,"Autocuration",17,"9","CHEMBL2028077","CELL-LINE","MRC5",9606,"Homo sapiens",0,112,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
